The total path takes 60
8.913 	 14.642 	 0.41
8.913 	 14.642 	 0.41
8.9844 	 13.8156 	 0.7769999999999999
9.1272 	 12.162799999999999 	 1.5110000000000001
9.27 	 10.51 	 2.245
9.334259999999999 	 9.163489889036677 	 2.6407
9.31998 	 8.123269667110035 	 2.6981
9.3057 	 7.083049445183395 	 2.7555
9.29142 	 6.042829223256753 	 2.8129
9.27714 	 5.0026090013301125 	 2.8703000000000003
9.27 	 4.057 	 2.899
8.684999999999999 	 3.4844175913610083 	 2.8308333333333335
7.515 	 3.190250554816605 	 2.6945
6.345 	 2.8960835182722016 	 2.5581666666666667
5.76 	 2.749 	 2.49
5.4515 	 3.044744340232331 	 2.4646000000000003
4.8345 	 3.636233020696992 	 2.4138
4.2175 	 4.227721701161654 	 2.3630000000000004
3.6005000000000003 	 4.819210381626315 	 2.3122000000000003
2.9835 	 5.410699062090977 	 2.2614
2.675 	 6.083 	 2.236
2.683 	 6.846905655151451 	 2.244857142857143
2.699 	 7.621603770100967 	 2.262571428571429
2.715 	 8.396301885050486 	 2.2802857142857147
2.731 	 9.171000000000001 	 2.2980000000000005
2.747 	 9.945698114949517 	 2.3157142857142863
2.763 	 10.720396229899034 	 2.333428571428572
2.779 	 11.49509434484855 	 2.351142857142857
2.787 	 12.259 	 2.36
3.1487499999999997 	 12.648375937909023 	 2.2338
3.8722499999999997 	 12.674014618373684 	 1.9814
4.59575 	 12.699653298838346 	 1.729
5.319249999999999 	 12.725291979303007 	 1.4766000000000001
6.04275 	 12.750930659767668 	 1.2242000000000002
6.4045 	 12.5825 	 1.098
6.4045 	 12.219999999999999 	 1.098
6.4045 	 11.8575 	 1.098
6.045125871088068 	 11.440023700881095 	 1.1425185347500406
5.326377613264205 	 10.96757110264329 	 1.2315556042501217
4.607629355440341 	 10.495118504405484 	 1.3205926737502025
3.9114245478466714 	 10.01888588811085 	 1.4116502049957529
3.237763190483195 	 9.53887325375939 	 1.5047281979867728
2.91 	 9.0 	 1.625
3.2716451758236866 	 8.462360886180283 	 1.775027337931431
3.9768005510739735 	 7.98481653170817 	 1.9276164027588585
4.68195592632426 	 7.507272177236057 	 2.080205467586286
5.91 	 7.2685 	 2.1565
6.979879883112339 	 7.379258771929825 	 2.0841008771929825
7.368706877235825 	 7.600776315789473 	 1.9393026315789474
7.75753387135931 	 7.822293859649122 	 1.7945043859649121
8.0 	 8.2685 	 1.6564999999999999
8.096105263157895 	 8.939394736842106 	 1.5252894736842104
8.19221052631579 	 9.610289473684212 	 1.394078947368421
8.288315789473685 	 10.281184210526312 	 1.2628684210526315
8.38442105263158 	 10.952078947368419 	 1.131657894736842
8.480526315789476 	 11.622973684210525 	 1.0004473684210526
8.57663157894737 	 12.293868421052629 	 0.8692368421052632
8.672736842105266 	 12.964763157894735 	 0.7380263157894738
8.76884210526316 	 13.635657894736841 	 0.6068157894736843
8.864947368421053 	 14.306552631578947 	 0.47560526315789475
8.913 	 14.642 	 0.41
