The total path takes 60.0
8.913 	 14.642 	 0.41
8.913 	 14.642 	 0.41
8.850141803074052 	 13.818749733198404 	 0.8051231138248974
8.724425409222157 	 12.172249199595212 	 1.5953693414746923
9.269999999552965 	 10.509999999776483 	 2.244999999180436
9.777027322266933 	 8.85051117678152 	 2.5660896192525047
9.574216393181347 	 7.2095313968258585 	 2.69925377163495
9.371405464095758 	 5.568551616870198 	 2.832417924017394
9.269999999552965 	 4.057000000029802 	 2.8990000002086163
7.514999999664724 	 3.057469136501662 	 2.694500000216067
5.759999999776483 	 2.7489999998360872 	 2.4900000002235174
4.21750000026077 	 3.8059061425020158 	 2.362999999895692
2.675000000745058 	 6.083000000566244 	 2.2359999995678663
2.703000000678003 	 8.497934388880784 	 2.266999999526888
2.7590000005438924 	 10.887427734713267 	 2.3289999994449317
2.787000000476837 	 12.25899999961257 	 2.3599999994039536
3.691375000402332 	 12.516945304892667 	 2.0444999993778765
5.500125000253321 	 12.679184731486739 	 1.4134999993257225
6.404500000178814 	 12.582499999552965 	 1.0979999992996454
6.404500000178814 	 11.857499999925494 	 1.0979999992996454
5.085046574301055 	 10.56751965432163 	 1.2709762070039758
2.9100000001490116 	 9.0 	 1.625
3.9822034260118704 	 7.721882568561994 	 1.9812737928991666
5.910000000149012 	 7.268500000238419 	 2.1565000005066395
6.546664575486092 	 7.477315005535474 	 1.9948300029659993
8.0 	 8.268500000238419 	 1.6565000005066395
8.828711993109817 	 9.574761241054254 	 1.346109996158056
8.852794280975795 	 11.022543743874145 	 1.0786499972983292
8.876876568841777 	 12.470326246694036 	 0.8111899984386022
8.900958856707758 	 13.918108749513927 	 0.5437299995788751
8.91300000064075 	 14.642000000923872 	 0.4100000001490116
